Date,Open,High,Low,Close,Adj Close,Volume,Adx,Rsi,Sar
2012/2/8,16.8035717,17.0282135,16.77499962,17.02428627,14.68601036,407890000,50.70865545,81.03598758,15.6337402
2012/2/9,17.17000008,17.7410717,17.16285706,17.61321449,15.1940546,884214800,52.73901632,85.06063442,15.82896647
2012/2/10,17.5342865,17.77214241,17.44821358,17.62214279,15.20175171,631302000,54.64280969,85.11221884,16.1349033
2012/2/13,17.84035683,17.99392891,17.75321388,17.95000076,15.48458195,517216000,56.53857179,86.90088782,16.42960634
2012/2/14,18.02357101,18.19857025,17.9285717,18.19499969,15.69592762,460398400,58.40578417,88.05573024,16.74247086
2012/2/15,18.36642838,18.7960701,17.74607086,17.7739296,15.33268929,1506120000,60.38705957,75.70285583,17.03369074
2012/2/16,17.5535717,18.03178596,17.37964249,17.9360714,15.47256184,944552000,60.67547865,77.03863125,18.7960701
2012/2/17,17.96821404,18.13464355,17.86785698,17.93285751,15.46979141,535805200,61.02986918,76.94832931,18.7960701
2012/2/21,18.10285759,18.38750076,18.00428581,18.38750076,15.86198997,605595200,61.56201647,80.44102036,18.76774155
2012/2/22,18.32428551,18.41035652,18.18107033,18.3228569,15.80622482,483302400,62.07414043,78.61705842,18.73997957
2012/2/23,18.39571381,18.49392891,18.1964283,18.44249916,15.90943527,568027600,62.61780484,79.54165178,18.71277282
2012/2/24,18.55964279,18.67499924,18.52285767,18.65749931,16.09490395,415072000,63.26649583,81.12141371,18.68611022
2012/2/27,18.61821365,18.875,18.43857193,18.77714348,16.1981163,547582000,64.01690521,81.95640433,17.37964249
2012/2/28,18.8557148,19.12178612,18.78035736,19.12178612,16.49542999,600387200,64.87987293,84.13340268,17.40954964
2012/2/29,19.34142876,19.55750084,19.13214302,19.37285614,16.71200562,952011200,65.92756252,85.50539573,17.4780391
2012/3/1,19.57749939,19.5789299,19.24178505,19.44535637,16.77455139,683270000,66.911498,85.88495498,17.6028068
2012/3/2,19.43714333,19.52857018,19.37571335,19.47071457,16.79642487,431712400,67.82515237,86.02282076,17.76089665
2012/3/5,19.47928619,19.55285645,18.7857132,19.04142952,16.42609978,809124400,66.17084576,73.02024171,17.90633931
2012/3/6,18.70214272,19.06035614,18.43642807,18.93785667,16.33675194,810238800,63.49223303,70.26084575,18.04014656
2012/3/7,19.17142868,19.20642853,18.68928528,18.95321465,16.34999657,798520800,61.24661883,70.43923107,18.16324922
2012/3/8,19.09607124,19.39249992,19.00428581,19.35678673,16.69814301,516457200,59.45791273,74.72892379,18.27650368
2012/3/9,19.4360714,19.56214333,19.39678574,19.47035789,16.79611397,418919200,58.05484077,75.79349379,18.38069778
2012/3/12,19.60642815,19.7142868,19.5357132,19.7142868,17.00653458,407282400,56.97477552,77.94272082,18.47655635
2012/3/13,19.91214371,20.29214287,19.8482132,20.28928566,17.50256157,690855200,56.68477241,81.99981846,18.60032939
2012/3/14,20.64464378,21.23999977,20.54999924,21.05642891,18.16433525,1418844000,57.20931402,85.76245864,18.80334701
2012/3/15,21.41464233,21.42892838,20.66250038,20.91285706,18.0404911,1159718000,57.82029032,82.29534101,19.1444784
2012/3/16,20.88285637,21.04285622,20.6428566,20.91321373,18.04079819,825487600,58.32403693,82.2972557,19.50999039
2012/3/19,21.37035751,21.49178505,21.03750038,21.46785736,18.51926422,901236000,59.08472779,85.01175247,19.81702047
2012/3/20,21.41107178,21.67499924,21.12428665,21.6414299,18.66898727,816662000,59.89924664,85.74824566,20.11847809
2012/3/21,21.52642822,21.77321434,21.47892952,21.5178566,18.56238937,644042000,60.71335316,82.63502185,20.42978232
2012/3/22,21.34928513,21.5892868,21.26892853,21.40500069,18.4650383,623870800,60.74305701,79.78599778,20.69846873
2012/3/23,21.44607162,21.49285698,21.22857094,21.28750038,18.36367226,430488800,60.63097058,76.81648124,20.91341785
2012/3/26,21.4210701,21.68392944,21.25928688,21.67785645,18.70041847,595742000,60.69681144,79.54078015,21.08537715
2012/3/27,21.64928627,22.01000023,21.64500046,21.94571495,18.93148232,607129600,61.02358791,81.17544705,21.22294459
2012/3/28,22.08499908,22.19464302,21.79678535,22.05785751,19.02822685,655460400,61.46519641,81.83000009,21.25928688
2012/3/29,21.88500023,22.02000046,21.68678665,21.78071404,18.78914833,608238400,61.46318008,74.89872016,21.44635811
2012/3/30,21.74178505,21.80571365,21.35499954,21.41250038,18.47150803,731038000,60.29917515,66.80264628,22.19464302
2012/4/2,21.49392891,22.09892845,21.44214249,22.09392929,19.05933952,598351600,59.56110297,72.68673301,22.17785015
2012/4/3,22.40357018,22.5789299,22.23250008,22.47571373,19.38868332,834559600,59.35347111,75.32552892,21.35499954
2012/4/4,22.29821396,22.35214233,22.0357132,22.29678535,19.23433685,572980800,58.5370961,71.82331033,21.37947815
2012/4/5,22.39214325,22.66642952,22.26428604,22.63142967,19.52301788,641298000,58.10437995,74.23600917,21.40346718
2012/4/9,22.36178589,22.85142899,22.33214378,22.72249985,19.60157585,597536800,57.88088704,74.86673336,21.45398568
2012/4/10,22.85464287,23,22.3571434,22.44428635,19.3615818,889725200,57.8131246,69.28638911,21.53783228
2012/4/11,22.72142982,22.74535751,22.26214218,22.36428642,19.2925663,696614800,57.42448563,67.72322071,21.65480569
2012/4/12,22.3214283,22.54750061,22.1607132,22.24178505,19.18689156,614336800,56.71173951,65.2939989,21.76242124
2012/4/13,22.28964233,22.31071472,21.55392838,21.61535645,18.64649773,859644800,54.2344135,54.5236495,23
2012/4/16,21.78785706,21.79571342,20.6517868,20.71892929,17.87319374,1050786800,50.67238839,43.47266649,22.97107857
2012/4/17,20.67642975,21.7857132,20.42535782,21.77499962,18.78422356,1025528000,47.74211464,55.03516136,22.8783069
2012/4/18,21.91857147,22.1517868,21.52535629,21.72642899,18.74231339,954531200,44.33400767,54.48318416,22.73112995
2012/4/19,21.43642807,21.59749985,20.87571335,20.97999954,18.09841347,834719200,42.19472249,46.7269944,22.59278362
2012/4/20,21.12071419,21.23642921,20.37214279,20.46357155,17.65291023,1030985200,40.86283301,42.24597355,22.46273808
2012/4/23,20.37892914,20.59535789,19.87928581,20.41785622,17.61346817,966529200,40.17971123,41.86325554,22.29549045
2012/4/24,20.09321404,20.27464294,19.8214283,20.01000023,17.26164055,1076149200,39.60748353,38.51120658,22.05386999
2012/4/25,21.98714256,22.0714283,21.6428566,21.7857132,18.79345512,905777600,37.28800561,55.29482958,19.8214283
2012/4/26,21.93821335,21.95321465,21.50464249,21.70357132,18.72260475,536068400,34.95022257,54.5530324,19.8214283
2012/4/27,21.60964394,21.64928627,21.4464283,21.5357132,18.57779694,406722400,32.69885701,52.98863945,19.8664283
2012/4/30,21.35000038,21.37142944,20.8214283,20.85642815,17.99180794,506144800,30.93743187,47.10208144,19.9105283
2012/5/1,20.88928604,21.31285667,20.75821495,20.79035759,17.93481064,610999200,29.38021772,46.56028656,19.9537463
2012/5/2,20.72285652,20.97857094,20.67357063,20.92785645,18.05342484,427389200,28.04404178,47.90330137,19.99609994
2012/5/3,21.0892868,21.12142944,20.72500038,20.77928543,17.92525864,390549600,26.56746001,46.5422219,20.03760651
2012/5/4,20.61000061,20.65571404,20.18464279,20.1875,17.41476059,529992400,25.91328115,41.48591346,20.07828294
2012/5/7,20.0535717,20.45607185,20.04392815,20.33857155,17.545084,460118400,25.47981382,43.18286284,22.0714283
2012/5/8,20.34214211,20.4107132,19.95464325,20.29214287,17.50502777,497252000,25.19040978,42.77231895,22.0308783
2012/5/9,20.13214302,20.49928665,20.03035736,20.32785606,17.53583336,480704000,24.74241256,43.21949085,21.94782889
2012/5/10,20.52071381,20.56714249,20.30142975,20.37571335,17.57712555,333200000,24.18400193,43.85263379,21.86810147
2012/5/11,20.1785717,20.51678658,20.15535736,20.2396431,17.45973778,399546000,23.88749072,42.40480446,21.79156314
2012/5/14,20.09178543,20.26821327,19.91428566,19.93642807,17.19817162,352626400,23.96829935,39.29169316,21.71808634
2012/5/15,20.05178642,20.11499977,19.7053566,19.75607109,17.04258728,476336000,24.33786908,37.52691794,21.6098583
2012/5/16,19.78750038,19.88892937,19.3228569,19.50285721,16.82414818,560896000,25.17612615,35.14055491,21.45749817
2012/5/17,19.47535706,19.5535717,18.93285751,18.93285751,16.33244133,717220000,26.39738516,30.44692498,21.24403404
2012/5/18,19.06999969,19.40749931,18.64928627,18.94214249,16.34045219,732292400,27.8224614,30.60951387,20.96669286
2012/5/21,19.0892868,20.05500031,19.07321358,20.04571342,17.29244804,631106000,27.5996564,46.59032329,20.64225593
2012/5/22,20.34107018,20.49571419,19.73500061,19.89178658,17.15965652,694870400,26.52155343,45.03248087,18.64928627
2012/5/23,19.9107132,20.45714378,19.75821495,20.37714386,17.57835197,584897600,25.52045782,50.63726476,18.68621483
2012/5/24,20.56678581,20.5892868,20.04392815,20.19000053,17.41691971,496230000,24.3265342,48.58037474,18.72240482
2012/5/25,20.16392899,20.20892906,19.94535637,20.0817852,17.32356262,328507200,23.38558295,47.3818366,18.7970801
2012/5/29,20.38928604,20.5,20.18964386,20.43821335,17.63103485,380508800,21.91105117,51.61593755,18.86876836
2012/5/30,20.32857132,20.71392822,20.23428535,20.68464279,17.84362221,529429600,20.56481641,54.35096928,18.9375891
2012/5/31,20.74071312,20.7678566,20.4092865,20.63321495,17.79925537,491674400,19.41935802,53.66914092,19.04416945
2012/6/1,20.32714272,20.45178604,20.01857185,20.03535652,17.28351212,520987600,18.49617252,46.38424996,19.18206442
2012/6/4,20.0535717,20.2678566,19.5892868,20.1532135,17.38517952,556995600,18.37986904,47.88598925,19.30892779
2012/6/5,20.04535675,20.23107147,19.94035721,20.1010704,17.34020042,388214400,18.27187295,47.25535237,19.4256421
2012/6/6,20.27750015,20.49464226,20.1964283,20.4092865,17.60608292,401455600,17.5604459,51.33507062,19.53301926
2012/6/7,20.61750031,20.61857033,20.375,20.41857147,17.6140976,379766800,16.62328505,51.45688245,19.63180625
2012/6/8,20.41428566,20.73500061,20.3214283,20.72571373,17.8790493,347516400,15.49267889,55.43107687,19.72269027
2012/6/11,20.98999977,21.0178566,20.37964249,20.3989296,17.5971508,591264800,14.93173547,50.67727805,19.80630358
2012/6/12,20.5164299,20.59357071,20.23928642,20.57714272,17.7508812,435380400,14.08177658,53.04241674,19.92745888
2012/6/13,20.51857185,20.65999985,20.37071419,20.43428612,17.62764549,293580000,13.44040589,50.93397101,20.03649865
2012/6/14,20.40142822,20.4821434,20.25928688,20.41178513,17.60823822,345573200,12.56606225,50.59284544,20.13463445
2012/6/15,20.3928566,20.52214241,20.34107018,20.50464249,17.68834305,335255200,11.85404906,52.02094276,20.22295666
2012/6/18,20.3914299,20.99607086,20.37035751,20.92071342,18.04726791,440412000,12.25710352,57.8938035,20.25928688
2012/6/19,20.83571434,21.0714283,20.82500076,20.97892952,18.09748268,361404400,12.78178591,58.65635146,20.33514385
2012/6/20,21.00749969,21.0446434,20.74285698,20.91928673,18.04603577,358943200,13.02046026,57.50728904,20.37035751
2012/6/21,20.90857124,21.00785637,20.62285614,20.63107109,17.79740334,326351200,12.87907754,52.18700064,20.45448601
2012/6/22,20.68000031,20.79249954,20.55071449,20.78928566,17.93388939,284471600,12.52925199,54.66639794,20.52851908
2012/6/25,20.61785698,20.70714378,20.37035751,20.38464355,17.58482552,304382400,11.67175081,47.83437217,21.0714283
2012/6/26,20.40464211,20.51749992,20.26178551,20.42964363,17.62364006,276536400,11.10830528,48.60365866,21.05740688
2012/6/27,20.5357132,20.59785652,20.42571449,20.5178566,17.69974709,202997200,10.34026595,50.15542187,21.02558203
2012/6/28,20.41678619,20.5,20.20035744,20.32321358,17.53182793,282836400,10.27266066,46.79795877,20.99503017
2012/6/29,20.6428566,20.8571434,20.5089283,20.8571434,17.99242592,421500800,9.915368071,55.58179776,20.9473498
2012/7/2,20.88321495,21.19535637,20.84285736,21.16142845,18.25491714,400092000,10.3973812,59.66857319,20.20035744
2012/7/3,21.24571419,21.4285717,21.2142868,21.40749931,18.4671936,241712800,11.3330092,62.66051014,20.22025742
2012/7/5,21.44857025,21.94071388,21.41607094,21.78357124,18.79161263,484383200,13.08928721,66.72346802,20.26858999
2012/7/6,21.68178558,21.72999954,21.48500061,21.63857079,18.66652107,418930400,14.7201168,63.83914345,20.36891742
2012/7/9,21.61785698,21.92499924,21.57535744,21.92464256,18.91330338,379405600,16.54074311,66.88096362,20.46322521
2012/7/10,22.07035637,22.13821411,21.61821365,21.7217865,18.73830986,511957600,18.54326696,62.84398713,20.55187453
2012/7/11,21.64714241,21.70214272,21.32928658,21.58678627,18.62185287,469322000,19.40803017,60.2380968,20.6787817
2012/7/12,21.43714333,21.55249977,21.16714287,21.38928604,18.45147705,428041600,19.69764575,56.54409229,20.79553629
2012/7/13,21.53392982,21.68535614,21.4285717,21.60607147,18.63849068,311427200,20.21966917,59.48126339,20.90295051
2012/7/16,21.61142921,21.84357071,21.60785675,21.67535782,18.69825745,301260400,20.99661642,60.40245699,21.0017716
2012/7/17,21.8139286,21.8392868,21.54107094,21.67642975,18.69918823,293624800,21.48541999,60.41745047,21.092687
2012/7/18,21.66392899,21.72642899,21.55571365,21.65214348,18.67823219,252700000,21.93930902,59.86437862,21.17632917
2012/7/19,21.83142853,21.97678566,21.6428566,21.94000053,18.92655373,436861600,22.86323841,64.06347614,21.25327997
2012/7/20,21.89392853,21.94428635,21.56071472,21.58214378,18.61784744,397471200,23.40038558,56.19261531,21.3240747
2012/7/23,21.22857094,21.63928604,20.9896431,21.56535721,18.60336876,487975600,22.04070651,55.84600505,22.13821411
2012/7/24,21.69214249,21.77428627,21.37535667,21.4614296,18.51371574,565132400,21.10840719,53.64000992,22.11524269
2012/7/25,20.5164299,20.74285698,20.3571434,20.53464317,17.71422577,877312800,21.15371524,38.88774763,22.0927307
2012/7/26,20.70571327,20.72857094,20.37000084,20.53142929,17.71145058,406632800,21.19578701,38.84784773,22.02330721
2012/7/27,20.53607178,20.92250061,20.41392899,20.89857101,18.02816391,403936400,20.72499637,45.70168443,21.95666066
2012/7/30,21.10428619,21.40857124,20.99357033,21.25107193,18.33224869,379142400,19.31995967,51.34065066,21.89267996
2012/7/31,21.54392815,21.84642982,21.52571487,21.81285667,18.81687546,462327600,18.84245544,58.70169939,20.3571434
2012/8/1,21.99678612,22.01428604,21.5357132,21.67178535,18.69517899,384501600,18.68668782,56.39460979,20.38692913
2012/8/2,21.53000069,21.81035614,21.4375,21.7067852,18.72537231,332158400,18.30686294,56.84774663,20.45202341
2012/8/3,21.91535759,22.07071495,21.84142876,21.98928642,18.96906853,344920800,18.41557508,60.42272898,20.51451391
2012/8/6,22.0460701,22.31678581,21.97357178,22.23392868,19.18011665,302103200,18.92047638,63.26124098,20.60788597
2012/8/7,22.24178505,22.3214283,22.0728569,22.17535782,19.12958908,290446800,19.39693086,62.11266462,20.74459796
2012/8/8,22.12107086,22.28142929,22.03928566,22.13785744,19.09723473,244706000,19.74047184,61.34470567,20.902281
2012/8/9,22.06607056,22.20464325,22.06428528,22.16892815,19.20615005,221642400,20.05947419,61.76650128,21.04419573
2012/8/10,22.0967865,22.20571327,22.09642982,22.20357132,19.23616219,194938800,20.35789563,62.26096568,21.17191898
2012/8/13,22.26392937,22.5,22.2589283,22.5,19.49296951,278832400,21.21754334,66.27953766,21.28686991
2012/8/14,22.56678581,22.80750084,22.50749969,22.56035614,19.54526711,340169200,22.53754377,67.04891018,21.43244552
2012/8/15,22.54642868,22.6428566,22.4196434,22.52964211,19.51865387,257342400,23.4422084,66.22089501,21.62495327
2012/8/16,22.5432148,22.74142838,22.5178566,22.72642899,19.68914032,254534000,24.45545128,68.87320865,21.79050993
2012/8/17,22.8571434,23.14964294,22.81464386,23.14678574,20.05331039,442761200,26.03350749,73.6353782,21.93288866
2012/8/20,23.21464348,23.75535774,23.21071434,23.75535774,20.58055496,613384800,28.2090953,78.71303058,22.12756934
2012/8/21,23.95785713,24.10285759,23.2260704,23.43071365,20.29930305,812719600,30.54964738,70.87162331,22.42057125
2012/8/22,23.37214279,23.8928566,23.14678574,23.88821411,20.69566154,565322800,32.43896997,74.69710637,22.75702852
2012/8/23,23.78964233,23.92499924,23.61249924,23.66535759,20.50259209,420128800,34.22611362,69.88253997,23.02619434
2012/8/24,23.55392838,23.90999985,23.41250038,23.68642807,20.52084351,437340400,35.13510309,70.07890523,23.14678574
2012/8/27,24.28535652,24.31678581,24.05500031,24.13142967,20.90636635,427008400,36.46236841,73.94295953,23.33800011
2012/8/28,24.10642815,24.14642906,23.95249939,24.10000038,20.87913895,267416800,37.32758539,73.22371726,23.41250038
2012/8/29,24.1160717,24.20249939,24.02142906,24.05249977,20.83798981,202806800,38.20197851,72.082528,23.59335747
2012/8/30,23.95142937,23.98392868,23.67321396,23.70964241,20.54095078,302699600,37.79125389,64.29368111,24.31678581
2012/8/31,23.8303566,23.87857056,23.4732132,23.75857162,20.58333778,338321200,36.7844243,64.87695794,24.30391438
2012/9/4,23.77714348,24.11214256,23.7321434,24.10607147,20.88439941,367892000,36.26788669,68.77784666,24.27068633
2012/9/5,24.12750053,24.15535736,23.91428566,23.93678665,20.73773956,336375200,35.86404728,64.99104104,24.2387874
2012/9/6,24.04178619,24.22464371,23.95714378,24.15250015,20.92462349,391196400,35.61469711,67.45035875,23.4732132
2012/9/7,24.21607018,24.37428665,24.13464355,24.30142975,21.05364799,329666400,35.65212549,69.06605289,23.48824181
2012/9/10,24.30178642,24.4032135,23.64642906,23.66928673,20.50599289,487998000,34.09576044,56.29320029,23.5236836
2012/9/11,23.75392914,23.93214226,23.4464283,23.59250069,20.43946457,503983200,32.1029946,54.96351347,24.4032135
2012/9/12,23.81607056,23.92499924,23.4285717,23.9210701,20.724123,712233200,30.20378056,59.38445936,24.4032135
2012/9/13,24.19178581,24.4821434,24.09892845,24.39214325,21.1322422,598360000,29.63959151,64.73011144,23.4285717
2012/9/14,24.6414299,24.89214325,24.56749916,24.68857193,21.38905144,600474000,29.80080251,67.61829453,23.4285717
2012/9/17,24.97678566,24.99285698,24.80750084,24.99214363,21.65205383,398031200,30.10433686,70.30051969,23.48711456
2012/9/18,24.99571419,25.08321381,24.87214279,25.06821442,21.71795845,373503200,30.52585738,70.94987854,23.57745911
2012/9/19,25.00928688,25.14249992,24.98464394,25.07500076,21.7238369,326874800,31.0110677,71.01077266,23.69791948
2012/9/20,24.96999931,25.00214386,24.77214241,24.95357132,21.61863708,336568400,30.74172077,68.25383387,23.84237753
2012/9/21,25.08607101,25.18107033,24.97714233,25.00321388,21.66164017,571589200,30.81591372,68.78735102,23.97238977
2012/9/24,24.53071404,24.82571411,24.3928566,24.6710701,21.37388611,639766400,29.19093092,61.35748061,24.11743143
2012/9/25,24.58071327,24.74214363,24.0357132,24.05500031,20.84015656,518789600,27.34723961,50.46861762,25.18107033
2012/9/26,23.88357162,24.02464294,23.61428642,23.75642967,20.58148766,576503200,26.4539126,46.19034841,25.15816319
2012/9/27,23.72464371,24.36321449,23.58392906,24.33285713,21.08087921,594090000,24.86087911,54.25321595,25.09640811
2012/9/28,24.2410717,24.32535744,23.8125,23.82500076,20.64089012,535110800,23.38163373,47.500092,25.00565937
2012/10/1,23.96999931,24.1696434,23.4464283,23.54964256,20.40233803,543594800,22.72361455,44.28165596,24.92035555
2012/10/2,23.63607025,23.79821396,23.23749924,23.61821365,20.46174049,627992400,22.48266677,45.27604344,24.80244137
2012/10/3,23.74500084,23.99500084,23.66535759,23.98035622,20.77548218,424281200,21.76707301,50.31884973,24.64594716
2012/10/4,23.9732132,24.0803566,23.76964378,23.81428528,20.63161087,370725600,20.89177805,48.12858485,24.50510237
2012/10/5,23.75714302,23.7857132,23.26000023,23.30678558,20.19193268,594006000,21.01219714,42.0980632,24.37834205
2012/10/8,23.10285759,23.12714386,22.71821404,22.79178619,19.74576378,637994000,21.90845835,37.02775065,24.26425777
2012/10/9,22.80892944,22.87464333,22.26964378,22.70892906,19.67398453,838597200,23.27353359,36.27085113,24.07873252
2012/10/10,22.84785652,23.03499985,22.75,22.88964272,19.83054352,510356000,24.12375138,39.1904837,23.8254601
2012/10/11,23.0892868,23.11428642,22.43214226,22.43214226,19.43417931,546081200,25.28949142,34.83896748,23.60764582
2012/10/12,22.48428535,22.69214249,22.33214378,22.4896431,19.48400307,460014800,26.48594261,35.80376652,23.42032553
2012/10/15,22.58392906,22.68321419,22.28035736,22.67000008,19.64025307,432502000,27.65788567,38.86155037,23.25923009
2012/10/16,22.69178581,23.22500038,22.5357132,23.2067852,20.10530281,549771600,27.29394613,46.95920844,22.26964378
2012/10/17,23.17392921,23.3139286,23,23.02178574,19.94502068,389037600,26.74123192,44.75892155,22.28035736
2012/10/18,22.84250069,22.93071365,22.5,22.59428596,19.57465172,476624400,26.97114779,40.08491221,22.32170021
2012/10/19,22.53750038,22.56321335,21.77214241,21.78000069,18.86919785,744086000,28.0280001,33.01322163,23.3139286
2012/10/22,21.87214279,22.69214249,21.81285667,22.64392853,19.61767197,546730800,28.69387311,44.25066625,23.28309288
2012/10/23,22.5357132,22.63928604,21.84642982,21.90571404,18.97810936,707145600,29.31218376,38.33311102,23.25287387
2012/10/24,22.19428635,22.37678528,21.80857086,22.02964211,19.08547592,558527200,29.9333115,39.78880981,23.22325924
2012/10/25,22.1428566,22.2142868,21.62678528,21.7692852,18.85991669,656325600,30.73808862,37.77152113,23.19423691
2012/10/26,21.76535606,21.9285717,21.1071434,21.5714283,18.68850136,1018432800,32.0600672,36.2667098,23.13153884
2012/10/31,21.24571419,21.4985714,20.98928642,21.26142883,18.41993904,510003200,33.40486122,33.98234557,23.01007511
2012/11/1,21.36499977,21.5357132,21.22035789,21.30500031,18.45767975,361298000,34.53659016,34.60582514,22.84841202
2012/11/2,21.28178596,21.31964302,20.5267868,20.60000038,17.84690285,599373600,36.23709898,29.71570337,22.69968197
2012/11/5,20.84000015,20.99178505,20.62857056,20.87928581,18.08885956,529135600,37.81614288,33.71192674,22.48239245
2012/11/6,21.07964325,21.09785652,20.71750069,20.81607056,18.03409576,374917200,38.9339784,33.25108106,22.28683189
2012/11/7,20.49428558,20.5192852,19.8482132,19.9285717,17.34406471,793648800,40.68248884,27.55579567,22.11082738
2012/11/8,20.02249908,20.07964325,19.11750031,19.2053566,16.71463585,1056146000,42.72981923,23.95505919,21.83931368
2012/11/9,19.30071449,19.81714249,19.06142807,19.53785706,17.00401688,929913600,44.65986197,28.57601589,21.45825981
2012/11/12,19.79107094,19.8035717,19.23749924,19.38678551,16.87254143,515802000,46.45204451,27.75090219,21.07476673
2012/11/13,19.24678612,19.65999985,19.15571404,19.38928604,16.87471771,532949200,48.16348144,27.78806905,20.75263254
2012/11/14,19.4821434,19.55178642,19.14928627,19.17428589,16.687603,477170400,49.75657879,26.52460462,20.48203983
2012/11/15,19.19750023,19.2678566,18.66500092,18.77214241,16.33760834,789910800,51.51096655,24.29913153,20.25474195
2012/11/16,18.75714302,18.9285717,18.0625,18.84571457,16.40163612,1266893600,53.41287103,25.5301681,19.96858856
2012/11/19,19.3110714,20.2678566,19.28142929,20.20464325,17.58433342,823317600,51.83813948,43.7315035,18.0625
2012/11/20,20.42535782,20.42678642,19.80642891,20.03249931,17.43451118,642754000,50.07126614,42.32042037,18.0625
2012/11/21,20.1517868,20.26321411,19.87857056,20.06071472,17.45907021,373002000,48.43059803,42.64707817,18.15707146
2012/11/23,20.25607109,20.4285717,20.09285736,20.4107132,17.76367378,272826400,46.56488175,46.68091329,18.24786006
2012/11/26,20.56785774,21.0714283,20.4896431,21.05464363,18.32409859,630579600,43.6415392,53.20236108,18.37870275
2012/11/27,21.05535698,21.0864296,20.71785736,20.88500023,18.17645264,533330000,40.901247,51.41809346,18.5941208
2012/11/28,20.61678505,20.92142868,20.43785667,20.81928635,18.1192627,520864400,38.79116677,50.70865293,18.84335168
2012/11/29,21.07928658,21.2232132,20.9017868,21.04857063,18.31881142,514698800,36.28005362,53.1381762,19.06765947
2012/11/30,20.9567852,21.01428604,20.80999947,20.90285683,18.19199181,391319600,34.10121901,51.40413456,19.32632592
2012/12/3,21.20178604,21.23535728,20.9107132,20.93535614,18.22027397,364280000,31.66637238,51.78207172,19.55395239
2012/12/4,20.77857018,20.77857018,20.43321419,20.56607056,17.89888382,557068400,30.20874473,47.28228833,19.78934908
2012/12/5,20.31821442,20.3303566,19.24178505,19.24250031,16.74696541,1044638000,30.32635642,35.40645774,21.23535728
2012/12/6,18.89071465,19.76107025,18.52249908,19.54428673,17.00961685,1177212400,31.07374567,39.15878549,21.19548584
2012/12/7,19.76428604,19.82857132,18.9285717,19.0446434,16.5747776,787040800,31.63624015,35.4835605,21.08856637
2012/12/10,18.75,19.23250008,18.62785721,18.92214394,16.46815681,630484400,32.41600092,34.6255161,20.98592368
2012/12/11,19.27750015,19.62714386,19.19178581,19.33535767,16.82778358,592345600,32.35591857,39.90449348,20.88738669
2012/12/12,19.56321335,19.5714283,19.15250015,19.25,16.75349426,487144000,32.34014802,39.20031371,20.79279119
2012/12/13,18.96964264,19.20142937,18.77857018,18.91749954,16.46412086,625259600,32.70086316,36.49840875,20.70197951
2012/12/14,18.3839283,18.50464249,18.05642891,18.2067852,15.84557343,1009579200,33.65612788,31.50052815,20.61480029
2012/12/17,18.17607117,18.5714283,17.90107155,18.52964211,16.1265583,757607200,34.66308744,35.80122071,20.46129801
2012/12/18,18.75,19.10357094,18.5803566,19.06785774,16.59497452,625685200,34.51087238,42.30438734,20.25647989
2012/12/19,18.98107147,19.06071472,18.7678566,18.79678535,16.35905647,449369200,34.36952983,40.10111485,20.06804722
2012/12/20,18.9285717,18.93571472,18.53142929,18.63321495,16.21669579,481689600,34.48120391,38.78834621,19.89468917
2012/12/21,18.30249977,18.55964279,18.22285652,18.54750061,16.14209938,596268400,34.88767477,38.08476144,19.73519976
2012/12/24,18.58392906,18.7232132,18.52535629,18.57749939,16.16820908,175753200,34.90071505,38.50518635,19.5884695
2012/12/26,18.5357132,18.5521431,18.25428581,18.3214283,15.9453516,302436400,35.19569547,36.24286125,19.45347767
2012/12/27,18.3407135,18.4375,18.02357101,18.39500046,16.00937462,455120400,35.70018053,37.38121708,19.32928518
2012/12/28,18.22464371,18.37428665,18.14714241,18.19964218,15.83935452,354278400,36.16863093,35.5653689,19.21502809
2012/12/31,18.23321342,19.12142944,18.1785717,19.00607109,16.54119873,659492400,34.91819476,47.00863857,17.90107155
2013/1/2,19.77928543,19.8214283,19.34392929,19.60821342,17.0652523,560518000,32.54195142,53.63051157,17.92547871
2013/1/3,19.56714249,19.63107109,19.3214283,19.36071396,16.84985352,352965200,30.37013075,50.81947969,18.00131669
2013/1/4,19.17749977,19.23678589,18.77964211,18.8214283,16.38049889,594333600,29.14694386,45.25357214,18.07412115
2013/1/7,18.6428566,18.90357018,18.39999962,18.71071434,16.28414536,484156400,28.50006903,44.18368997,18.14401344
2013/1/8,18.90035629,18.99607086,18.6160717,18.76107025,16.32797241,458707200,27.72540744,44.82265435,18.21111003
2013/1/9,18.6607132,18.75035667,18.42821312,18.46785736,16.07278442,407604400,27.25592792,41.82057086,18.27552277
2013/1/10,18.87678528,18.88285637,18.41142845,18.69678688,16.27202034,601146000,26.54949354,44.92230367,18.33735899
2013/1/11,18.6071434,18.76142883,18.53642845,18.58214378,16.17225075,350506800,25.89351876,43.66680251,18.39672176
2013/1/14,17.95285606,18.125,17.80392838,17.9196434,15.5956707,734207600,26.26979565,37.1970648,19.8214283
2013/1/15,17.79642868,17.82107162,17.26357079,17.35428619,15.10362816,876772400,27.19497234,32.73921864,19.7810783
2013/1/16,17.66571426,18.19428635,17.5892868,18.07464218,15.73056698,690804800,27.25731159,42.23799355,19.680378
2013/1/17,18.22535706,18.2410717,17.92964363,17.95285606,15.62457657,453678400,27.2173125,41.17918192,19.58370571
