apple slice share split	[0.24755099446473863, 0.1616984630094762, -0.10753267121770092, -0.1474047326879158, -0.06733205833180743, 0.08226507308092033, -0.06029630697797527, -0.27265673989639183, 0.12768238451129518, 0.16977692412710654, -0.14614223080753078, -0.07558628532294026, 0.10008394047081068, 0.3026680616863336, 0.04208055561535285, -0.0030517794459447426, -0.1352915633428236, 0.14736032131308732, 0.08462455761727504, -0.06268787961858327, 0.13891772299697988, 0.13446540263879098, -0.1601303677344407, -0.12616402142590277, 0.07719768455766961, -0.0187259087559122, -0.19985372592946102, 0.13881972877346713, 0.02896358879036766, 0.004600824740206039, 0.007734980654747995, -0.17379351013175454, 0.1647044284234038, 0.15786720598127316, -0.2430385037731174, -0.20657452560311879, 0.06602837160017244, 0.0874446160363178, 0.11453147137096861, 0.17126021298136895, 0.12205551548742594, -0.1718798897621974, 0.019810264161417068, 0.028213840468631516, 0.17140201235808392, 0.18698553792593892, -0.15584940982086493, 0.1728143763716532, 0.06845244008295454, -0.10319899212292437]
dow	[0.26977447583334613, 0.26429463255373314, 0.18632007550191396, 0.03997879050779497, -0.18269996910625527, 0.048637836118322786, -0.044121979560418335, -0.12440105272227425, -0.04536137563791728, 0.03823497559939964, 0.08472867783668225, -0.1304532373353179, 0.03253064900243614, 0.1285127682346359, 0.020524267055943398, -0.1406011188185579, 0.15115333053886554, 0.18335452422846957, -0.20445163183805629, -0.18325326369239683, -0.046406528618817215, 0.12865313044214702, 0.09809604000111262, -0.10512201234868807, -0.1147851970416514, 0.006916284005891145, 0.22261242088573502, -0.07945481884839976, 0.16832910393306338, -0.19636291613365062, 0.08562525693549895, 0.12712775081185398, -0.05762410975696982, 0.13303728938388185, -0.22080530312941654, -0.14108953697267895, -0.16206253764081974, 0.15888012819982766, -0.14384974647456308, 0.06848901231612597, 0.021143318819568303, -0.010646246931127807, -0.025082549133099662, -0.18428485535735645, 0.15654334816388715, 0.18175090935957852, -0.11427455926393702, 0.2564813043572918, 0.16944723447404827, 0.06991564279479459]
apple 's china success	[0.22705780852331672, -0.07112695961208869, -0.28633354695773355, 0.2320675420549843, -0.12951312857811678, -0.15587953329636145, -0.20505176635695918, 0.016108708933324542, 0.0471626599947211, 0.013682482153386667, 0.009511180305616549, -0.07299172989631642, 0.25561299463164194, -0.06148833403367127, -0.24392849458756247, -0.09631091257151801, 0.003249870250646811, -0.22065993180899945, -0.1536962567263999, 0.02331004326872858, 0.203683215181211, 0.09002404590750623, 0.05764482622700928, 0.005893582772931924, 0.029012125512144372, 0.05265923608850274, 0.1698419396311999, -0.05991023741698908, 0.028900467027700348, 0.08945636804340674, 0.2458024650031663, -0.020377389864098306, -0.12331596801415222, 0.12852569640637088, -0.018120955579241527, 0.030470303887545288, -0.2509125447999749, 0.013966641906889544, -0.1310010173057871, -0.0831717601522478, 0.08812663943454489, -0.23934384531061775, 0.16043000204381805, -0.16979968897603007, -0.01706839222997303, 0.09064382316884893, 0.24103261428115902, -0.19554220900775912, 0.04221520081660587, -0.021068097899105874]
iphone 6	[-0.08692393848099307, 0.11046038376629888, -0.12770401596268421, -0.08261024974473283, 0.12813251662710448, -0.24413096391061423, -0.2077951335345402, -0.05605035377159841, -0.0843409342313223, 0.23039951038788817, -0.06539684716959297, -0.18932251549144305, 0.23960211453003177, -0.20715691608622555, -0.06346470802445378, 0.057669999270599966, -0.14467413465464893, -0.007457720950544099, 0.2723598648236934, 0.043970798048483986, 0.05931027698064233, 0.15652858828758232, -0.06715420911241941, -0.10136910577551254, -0.0007616486038945853, 0.009682508530855356, -0.13076790283238748, -0.1783485177416966, -0.055547937491238805, 0.17797623945629903, 0.2187977668486411, 0.12830474956507973, -0.012534543089656696, -0.14698441388100644, 0.2781641439652384, 0.1129764944841707, -0.2318088644219976, 0.05472168571457355, 0.09096927744464742, 0.04041628687856211, 0.09574022280942744, -0.025943532990144576, 0.08925255287746209, -0.18311093752182334, -0.05729537099681809, -0.1792373507864196, 0.04863287060532792, -0.13337630742879125, -0.20923013707003987, 0.09778013019045113]
appeal court	[-0.07575346469032976, 0.09289527453944224, 0.11276201272889617, 0.06320567888730301, -0.13601820893856273, 0.0012694625445697555, -0.027269777725072473, 0.008100857524562965, -0.07680476147851407, -0.006643296100592501, 0.2729053625871886, -0.26246220479201227, -0.09199897081333099, 0.11342578816518575, 0.09952363343502672, -0.2521239618365482, 0.2826033399752849, 0.04374908677343377, -0.18773063722749495, -0.09719744576334469, -0.03505682169187034, 0.20608696243873448, -0.15620140086964449, 0.12584787419311408, -0.03609778870166199, -0.08359531820046893, -0.04698716880682885, 0.061343537984057894, -0.030351733752316094, -0.05840171579375718, -0.06991616260134247, -0.11129589570263348, -0.1744760213710937, -0.12976548048079867, -0.05783863069262033, 0.22953801101282842, 0.08241984441397752, 0.018950835172507556, -0.11060278342171727, -0.28075385609060893, -0.0005368164459326394, 0.05346816219796739, 0.3077813819828926, 0.15658928629579905, 0.1703331806122954, -0.14435678847249267, 0.15792580232252232, 0.026773183564569637, 0.16750745969441402, -0.17896405635604104]
bond deal	[0.20752787953627042, -0.03350065080149625, 0.09301901939993261, -0.10632443811411649, 0.04830072967028318, -0.17952716750557074, -0.11556747755924908, 0.04152121937582394, -0.11414283550047419, -0.15448674241119825, 0.1867253654191008, 0.10527059779884781, 0.23506942022166208, -0.23551223665524, 0.10279844350327941, -0.022258908019905394, -0.0779118333240134, 0.13466846393909207, -0.06583169627844453, 0.18596190924149003, -0.18874824379875982, -0.11140082979512102, 0.08242740403561022, -0.2187766768430739, -0.13451014030163594, -0.13333608730758237, 0.12801574748239034, -0.18117155933198506, 0.027141464487535006, 0.14524997569227413, -0.17625685978445213, 0.08273227942460669, -0.038105479664498156, 0.11709206459615339, 0.12149147326541761, 0.18007616171569504, -0.09559894367598339, 0.2376094158896583, 0.12255769058123901, -0.0820330380906274, 0.2179431997975556, 0.10067910894081718, 0.032299940098460364, -0.23551650197599402, -0.07508929529738283, -0.1747165561783587, 0.24118403668000044, 0.1075243739015817, 0.006573116648130663, -0.03397151123454111]
two apple patent	[0.08462649525521904, -0.1570453275864691, -0.05798029088439446, -0.06535767456489011, 0.1735011396836026, 0.15724011693323903, 0.059994706175407884, 0.1225668091317023, 0.17503627061120208, 0.2106323898062875, -0.18297808034253915, -0.11880207400519148, 0.25059056646651906, 0.010205857769231256, 0.22505714774196584, 0.1407789487421825, 0.009962403293975498, -0.18392880713337265, 0.14616653837327886, 0.10268489364612841, 0.12341289649453954, -0.13530244483702256, 0.08753075022127259, 0.10806178498047536, -0.1307594644047381, -0.02939969242922329, 0.08043618378741285, -0.06212839205947167, 0.007292423190647961, -0.2253761114123985, -0.009141267534473009, 0.0721950500951301, 0.18435292129751613, 0.005641452572366896, -0.1270062161627406, 0.23081903114196942, 0.025923464725956122, 0.09299049436746959, -0.19181664316605315, 0.07667112612637594, 0.18649360017015346, 0.09931280554195233, -0.16864430004487563, -0.16963102682933248, -0.14187313535947318, 0.22139604603011295, -0.15852772470221513, -0.13310155215187727, 0.0600454587642653, 0.23473934058534235]
tune with beat deal	[0.1882952823207006, 0.17039235613453124, -0.11990689476306161, -0.16773849311574582, 0.14977608099290637, -0.1525419829526145, -0.020803579933570075, 0.18957453663225468, 0.002859809833953842, 0.05587882490771675, 0.13084618851012453, -0.06372062505636737, 0.16835690237121817, -0.24901178991525436, 0.21246250149757104, -0.07568956707724678, 0.13895222212424765, -0.06975601001408807, -0.13005072486798794, 0.09054297023947373, -0.2072706123202149, 0.08692005683162764, -0.13898284658693594, 0.050917075001998144, -0.06756884143205588, -0.1697327554037774, 0.18159889793331235, 0.09807635786000095, 0.2611558278672474, 0.15418544922748242, 0.08651983186398576, 0.03003155306950822, -0.12660966482250136, 0.16447802132285388, 0.12002329518550016, -0.09208517928329887, -0.11325738592456673, 0.19183116111762155, 0.2744347560471937, -0.14440319880179, 0.06874242823607878, 0.008561321415468831, -0.07137300739017576, -0.02082174766671584, 0.10701058508913594, 0.14877776015342115, 0.10109832375997675, 0.05853661266110226, -0.21599280753835526, 0.17712516241125686]
s&p 500, nasdaq	[0.06140702102008753, -0.14614250892264932, 0.1352508700092537, 0.04459158547821603, 0.07789134798931231, -0.14230739608945253, 0.2589219264456693, -0.16848730930864686, 0.10327613523034526, 0.023407231962113022, 0.08772057323161989, 0.16715015395027724, -0.08277963787284924, -0.19910216032477937, -0.22966925689230433, -0.21899871563518977, -0.16072787167620767, -0.11789517582736243, 0.13672573521066458, 0.14249209405802538, 0.019364578436534097, 0.12286398237739606, -0.11277662542816298, -0.1688688467638033, 0.17884175604672517, -0.0103270554838787, -0.0249071071982726, -0.14801574605025733, 0.023680974566087143, 0.02213911170472842, 0.15118891242933394, -0.13366339214940803, -0.043978585811997414, -0.08616861747986691, 0.21957903382455193, 0.15208518498231716, 0.279940473148211, -0.06336219700660248, 0.19156338028287523, -0.013528388592208602, 0.041511462898474405, 0.14708254496906437, 0.05761609570418613, -0.14171003113246378, -0.2302985173938296, 0.18130714226578906, 0.05303552263049953, -0.02597055411570826, -0.2560719647612335, -0.07258701592929404]
smartphone patent litigation	[0.08223322321356084, 0.0007639971546083028, -0.05727149375402358, 0.20863391196115444, 0.2533441700280323, 0.019919427626509244, -0.006422779218761264, 0.11436540217300088, -0.10403684558571637, 0.1803844367969433, -0.0930318314615096, -0.1277175874974821, -0.04587552944566359, -0.0020094689432510614, 0.1080696070096784, 0.05860853982012162, -0.03246428610852741, -0.09292279972362869, 0.031013859753888724, -0.12901062558699952, -0.2016551994797052, 0.10491572157937809, -0.24248152612163285, 0.057709704980584794, 0.2383279788921805, 0.15348956508806952, 0.14502174309673158, -0.06426237454556198, 0.1445009196420315, -0.16468999309997986, -0.18339389033420195, 0.05333421259054215, -0.13714951401265402, 0.11814697419674845, -0.2343504101431279, 0.06728120021649799, 0.11482911138771236, -0.1860073825492849, -0.1113705153054182, 0.1951682800546644, 0.1248567603631169, 0.269989057011775, -0.0684181958973385, -0.15229619678365391, -0.024749378034824788, -0.07140678340236775, 0.20622485822574313, -0.12476990275462142, 0.20626561752493383, -0.19716883380519196]
microsoft 's new surface tablet	[0.16158624008969494, 0.060693080216630974, -0.2863779085766608, -0.1730151871615499, 0.13213337786407622, -0.04600517091752314, 0.062383402190742177, -0.019768432044388183, -0.08501328658525359, 0.16096272964451286, 0.009024467755431984, -0.18396939856754632, 0.10523652288300774, 0.13083682415789866, 0.02698284236543712, 0.12079952159358744, 0.06596523353355416, -0.013632519977316727, -0.1433724851160776, 0.09848036283731673, -0.030712789717980356, -0.17269574350267825, 0.29210059270497823, -0.0957364717667844, -0.1757402024013287, 0.14805531313868783, 0.13971523491657548, 0.11655369687391991, -0.006009883263315592, -0.2550364582386304, 0.1667938408098585, -0.014676015687155135, 0.0824439422621871, 0.1540302538122534, 0.10853726108590521, -0.07722859781599431, 0.04621484014923522, 0.06560952564872048, -0.11503905093262493, -0.21007917056595135, 0.13722012016888693, 0.22277472383092267, 0.0038611785934638096, -0.10866311708175122, 0.17517013392537034, 0.20194939546442, 0.09790364410689409, 0.16882265640973598, 0.13657906412702947, 0.253357736181153]
apple 's macbook	[0.3092726579360352, -0.03235999612325033, -0.13040220439833636, -0.03356118321449021, 0.1277590458084693, 0.1780473717521214, 0.059973290922796005, -0.07248028518699447, -0.22044038164590019, -0.017547113474998537, -0.10896080479757142, -0.22735924917315953, -0.09309347823806297, 0.05304657754028198, -0.03578537922187749, 0.26339206372634505, 0.1559115952504029, -0.002428947461010352, -0.2273423366627757, 0.14667621194083388, -0.07746028565273333, -0.1815035023203122, 0.2563860549452345, -0.15445671996858512, -0.12248356114384698, -0.1008645717478843, 0.041887033409799455, -0.00013825120773422597, -0.16336737578382296, -0.09126254049923989, 0.05763723796901974, 0.1663898971876827, 0.0929988764915914, -0.016852823665952858, 0.1836056654621666, 0.12761252608404489, 0.18893038657228858, -0.1505841148445471, -0.036128981320403694, -0.2729298651146922, 0.1430843746775026, 0.08050134228909754, 0.11654206954814875, -0.03609097169276301, 0.17561513978895318, 0.13267972001597056, -0.0037676927414347344, 0.010595810524040638, 0.15730039467417511, 0.08028203916222489]
boeing	[0.15368613205588683, -0.14610112227478478, -0.1353200757586237, 0.058631980731073126, -0.07449077140674766, 0.12002266376261692, 0.16874165454248996, -0.02896383346574437, 0.16135701912787567, 0.1907845607736439, -0.06691772013981091, 0.11618041866556784, -0.15627920063452524, -0.05409432202099444, -0.2624793460262103, 0.16127016324986038, 0.14005163592930145, -0.04436785655236174, 0.2864903686142144, 0.04996849696777307, -0.054752184139838796, 0.13900418992817418, 0.1530210377052101, -0.1989071257650478, -0.11360565901358896, 0.10226079033466652, 0.000903895198659656, 0.21878196696385085, -0.08316175616835639, 0.14858135070245748, -0.16330096410832398, 0.2049642517187927, -0.044108384303230906, 0.213851882933659, 0.102456268385207, 0.123579391774277, 0.1662197775433609, 0.30593462532471366, -0.0018242223657395796, -0.0022182699327557122, 0.055353167667835476, -0.013142442977337429, 0.060914305489742825, 0.23447092913500195, 0.04133633868290012, 0.17624108984108772, 0.11580422870899573, -0.10130782232211966, -0.06159950314702401, -0.06447548040729022]
more apple	[0.041304112008942025, -0.03483707376099147, -0.10269059616682794, 0.15549432783553435, -0.04509677182260202, 0.022410939046597838, 0.24428300717843923, -0.008733245843873272, 0.0652284028331032, 0.0015324400946038143, -0.20475996008973332, 0.02946040722906814, -0.18006598117265257, -0.18608494943488094, -0.11442440466874942, 0.09569993313894823, 0.16841187807641922, 0.08530060498925349, 0.2101848999542545, 0.04133137270098685, -0.0976569415908268, -0.01287696466591209, 0.24168880657378283, -0.11248413997454434, -0.184130748937848, 0.05218385293612327, -0.1353371168943316, -0.008064350935025543, -0.17393615225456774, -0.2047765211148433, 0.031075015835665132, -0.17471142436270892, 0.058340452382700345, 0.07011000717527799, 0.1835989013973607, 0.2007267877157061, 0.2366105104446209, 0.2533625230095761, 0.21481390330139147, 0.07956792309172037, -0.0733653809204564, 0.03607410690929594, 0.059744295155445125, 0.12125585648938746, 0.2869006222068383, 0.08409093258949563, 0.08629912866450408, 0.22807850226409132, 0.06957251568262243, 0.09548585950112155]
other tech firm	[-0.24047697682434238, -0.060443706269083686, -0.21093341786019035, -0.12376214345517605, 0.15777812501313387, 0.11404992907725255, -0.07567022074577666, -0.23381816820595835, 0.16733222493590064, 0.2560955981484356, -0.061321315349237834, -0.19802403754022532, 0.1286582303620354, -0.09862356195009411, -0.015814141228915328, 0.2449759458994704, -0.09366415412725562, -0.1503584348077346, -0.05279429743214899, -0.04008335189600517, -0.24128987381714398, 0.03778972953042063, 0.0018925092075928593, 0.20150027796518208, 0.05908772101496444, -0.009536754808539237, 0.012341933767435219, -0.17298644844446295, -0.19897490092444955, -0.21904235131858824, -0.01579324692107497, -0.070758947804967, 0.04861842302646173, -0.1875240240912902, -0.142492142975875, 0.12779786083179484, 0.24438176079069343, 0.06704130213356842, 0.08657384188206098, -0.21318520982691247, 0.1532684858230137, -0.10326727611170794, 0.002751535301908504, -0.23296852904883583, -0.04409207875562342, -0.08763045484260361, -0.008690577462098364, 0.045740946382011864, -0.053654216649794646, -0.018975761717044938]
$ 325 mln hiring accord	[0.17863260249914126, 0.03088124770709287, -0.05530738599185036, 0.17177165180540122, 0.02412611674526062, -0.10863106246001245, 0.016651017313640125, -0.18417100927347152, -0.02563675423290634, 0.25516557222838615, 0.005893104675115963, -0.21782791339194205, 0.007393455976952759, 0.11694169308317028, -0.07874555678103527, 0.08903820855141406, 0.11127240753559907, -0.026231578890653733, -0.18714838612546325, -0.1685997369185944, -0.2995627551437394, 0.062155503668441914, -0.12660161013396556, -0.034358250274976396, 0.1507828354880395, 0.10753022051311344, 0.1433909212874839, -0.038740261282070816, -0.14795670456241558, 0.08105630883549483, -0.1922314342820691, -0.20314209813765596, -0.04094664354598963, -0.27136415698660643, -0.17021405071240875, 0.10129479403923554, 0.16070281001836045, 0.1827110443757667, 0.07100334249346822, -0.1925002532362645, 0.08679947121374713, -0.1838271824344754, -0.17525798002990972, 0.02932941101739564, -0.1277727269914517, -0.013348261560796559, 0.06626264294081047, -0.20507824460954208, 0.17262511109019227, 0.12249513591712574]
australian apple user report	[0.041976947150637114, -0.15354471152997037, -0.26060785170941936, -0.01081587055909945, -0.16956662945329315, -0.06934755812891466, -0.22477219806831586, -0.00735232389189099, 0.12247226808564239, 0.12161693735071695, 0.162122940255491, -0.19216971331893795, -0.026635840591905376, 0.0759408217073854, -0.21519854412174402, -0.01608359330744527, 0.11042794797019508, 0.17391414053282053, -0.02148727013249627, -0.017948307906781674, 0.17535535264952687, -0.25293174410613445, 0.16333310018299285, 0.05177123009689402, 0.2134891676900205, 0.28918469110224376, -0.21074361190876478, -0.11471078260400196, 0.02211610525848406, 0.09609158701274842, -0.08410298445684769, -0.18484214264474763, 0.009703338171812752, 0.11059903590407395, -0.004020967329243275, 0.14977618568949622, 0.08274226849073969, 0.04020534083329623, -0.12302370372962049, 0.06573453321807037, 0.25539040403735286, -0.05744493583327358, -0.055616841027849466, -0.10954989399815032, -0.05658448286103017, 0.026338386863679005, -0.22502268626429625, 0.0009753406189044612, 0.2656143064477277, -0.0005548894493638482]
phone cyber attack	[-0.05945423013520722, 0.1328169340881546, -0.23678684017692195, -0.11059974011731108, -0.08993437963847006, 0.13846089710198653, -0.25900421273671126, -0.016293705761253028, -0.012206301772762218, -0.12258669616538471, 0.15959120891698073, -0.003474632761090562, 0.1636533982901808, 0.17827685254767514, -0.1403485942799682, -0.019979655136415572, 0.09180051077401657, 0.1176893059638569, -0.0931422347798947, -0.17694620834933075, -0.1804648432441527, -0.08545009202913394, -0.006741927984025373, 0.007443730569188043, 0.06301063726163607, 0.23386836990352283, -0.28221391975058524, -0.30512534328486085, 0.039476825583519476, -0.17017478766750596, 0.06055258978919147, -0.14351184926463986, -0.005692402100809325, 0.1697541363108673, -0.12939089623964345, 0.19099564804298785, -0.11844807045480601, -0.025947408704745836, 0.1062145182884147, -0.019367307283339547, 0.04789364307586782, 0.015308259815741689, -0.14786665836630472, -0.0492607301529045, -0.10633193487494656, -0.030170301258762394, -0.3108557526281794, 0.09299287094955683, 0.2242758952179332, 0.07160220370012102]
apple hop	[-0.00033965624344222864, 0.20322958705282862, -0.08779500077695637, 0.10991134492899379, 0.025236966685832002, 0.011146220640614731, -0.08864602492679532, 0.280710640903826, -0.18449308324092853, 0.07518556909443641, 0.057341351131679964, 0.03393007531983983, -0.219849382243084, -0.05201352149870465, 0.17377372912110572, 0.10517505795239313, -0.08185488347560763, 0.1690387765092019, -0.21689915314300595, -0.07794527887000265, 0.2342878766838966, 0.02740995209861461, -0.23000712160719466, 0.13574791719764726, 0.11823462947794369, -0.13173548696335532, 0.182808506582162, 0.10122150640723121, 0.20020566209874469, -0.1305297047154874, 0.250467638831459, 0.04660808112103939, -0.161320073548639, -0.14716183307143235, 0.17508844043874813, 0.0008456893972738789, -0.06017166993646793, 0.10668154409379861, -0.24623642909683494, -0.049490961126548265, 0.13650692374289602, -0.06512844432161481, 0.12270596979216504, 0.0032083812901526018, -0.025581635215128764, 0.006825495124273857, 0.1395709120480683, -0.1467799585354359, -0.15465723410279855, -0.20654876610800077]
co-founder 's ear	[-0.0957637650012439, 0.19964016394987272, -0.15725704472098695, 0.1809287420373287, -0.1741810795014439, -0.05799814364346542, 0.16483481641689482, 0.19441819820961115, 0.2266749550827506, 0.018797521812804682, -0.06376885387064142, -0.1283777862533875, -0.2760506798639531, 0.12292741471701828, 0.08576625787463689, 0.0705216511689066, -0.1515039080534244, 0.11050162351476664, 0.15245083713462992, 0.19879725998187636, 0.11827023765025728, 0.13936257184285586, -0.10175688730955819, 0.14977138477995908, 0.06587163843249601, 0.030633474598337398, 0.04284306845782336, 0.11906074081231947, 0.1647275105109867, -0.17136941983663664, 0.032533392255202805, -0.05272888370623098, -0.11819927953937791, -0.20693922458907507, 0.015819893714847363, 0.10416557518474545, 0.19636537199923293, -0.206769939277998, -0.06663110776888417, -0.16765156892583763, 0.14386592376953564, 0.17974869984527111, -0.019293216510488414, 0.052353701541017296, 0.1981660356741194, -0.16578701522283634, 0.05292886197665548, -0.17814365073485805, -0.18417827679408405, 0.00833959529536687]
bid delay	[-0.20983159049770608, -0.013566730375515802, -0.09731107019305682, 0.009326191159082342, 0.15313732729504248, 0.11321985528039524, 0.14616482673237907, -0.08861795706991941, 0.1254236350616934, 0.008970342071659582, 0.12524381629754713, 0.1022663817643609, 0.031931873301422706, -0.1407784117809505, -0.01620746176072469, -0.11550933750472682, 0.16716299483231095, 0.4664934796634647, -0.1521723082442252, -0.18883329716707709, 0.17913578239438693, 0.15667665246937607, 0.24782352699023164, 0.10169728700731612, -0.10927177709534916, 0.2522932299722461, 0.04797878035447597, -0.18839979664409334, 0.12641888211475238, -0.02691293848445069, 0.06768139726632197, -0.08064755666624074, -0.027725651148657566, -0.07212044076769492, -0.04795092987401303, 0.1316795368139211, -0.04926610362184199, -0.10740138932807264, 0.14285248691206856, -0.056854785401081485, -0.10051210199635328, 0.012090621253819094, -0.0007007227537241902, -0.03358553243960969, -0.10150495408602524, -0.008495161545353642, 0.047332019320132104, -0.18791231002213757, -0.03497593740556657, 0.3265830406104784]
state	[-0.0006778991730698298, 0.13600921573435693, 0.05645817929148469, 0.1607552661327772, -0.06356146442683355, 0.03278357453954635, 0.0638455686573521, 0.1102869665649491, -0.12427589830933439, -0.16561456805606442, 0.1953582590277379, -0.05316838997096123, 0.22135527500149157, 0.09080122743659702, 0.1477266207309614, -0.08067839454327436, -0.03624445894503497, 0.050271644641399285, 0.05382877883976069, -0.14949628254329114, -0.11142868379540055, 0.07234661811518238, 0.09816379653796659, -0.15783731355995828, 0.21930155119966951, -0.14868379942404883, 0.2455571007614197, -0.004925333366828129, -0.05190245470058545, 0.14216313188445018, -0.12464489507594399, -0.16953554737454488, 0.2585042377350222, -0.015158833351492576, -0.2789121365026671, 0.1044846887290966, -0.0052724475969738085, -0.03823422470409337, 0.14343913506945968, -0.13529106859189186, -0.11341015300594001, -0.05177473427703318, -0.17431751141309862, -0.29912791015043116, 0.11212554514388266, -0.08497365429449383, -0.18502601301224772, -0.08702556090425735, -0.29360971422146115, -0.05779131950441635]
apple, google hire settlement	[0.1605977660871194, -0.12573477463067048, 0.14975405725622956, 0.11305525714357718, -0.09438314721200781, 0.16920960474271843, 0.12165356486575404, -0.23142832428866644, -0.020930806293765338, 0.08034494256525254, 0.15701229180025172, -0.1112774141842411, -0.0038839701284742196, -0.10572155498196825, 0.1524470861352626, 0.16901848202503048, 0.06579262778951905, -0.02186627631473491, -0.18359128620360357, 0.118182363139997, 0.04976083439844442, -0.07057171810157967, -0.1830124403007136, 0.024742632663304794, -0.21854169162725945, -0.11099796612436987, -0.14619356141179718, 0.22201650142938525, 0.21681603153841153, -0.028342275000670433, -0.209673347454268, 0.1732976613968541, -0.20678717169536712, -0.07515450042686468, -0.03124112065073296, 0.026133752704337248, -0.08481405541014334, 0.18975807688531227, -0.23644457353461237, -0.24157582687753137, -0.054821380349951584, 0.11204750793942181, 0.13176908986980151, -0.10857858145054797, -0.23209788185545688, -0.04182519748562536, -0.15718745034089326, 0.14089693568473718, -0.015583414613367095, 0.10536349857607785]
japan display	[0.22989615164956706, -0.05636263471424898, -0.04481737750128527, -0.09728588856141045, -0.251915878170998, -0.19318813833203746, 0.02394293394094253, -0.2323665951136552, -0.05663376909585826, 0.16984544538747814, -0.10869204047391669, 0.15457044891818067, 0.20928538842574457, -0.02315480990598754, -0.18924766543499733, -0.04136072114462549, 0.25125650066424354, -0.033582709749719136, -0.1668810299312844, -0.10076966619735427, 0.05511273966368349, 0.10565866239186886, -0.20190426050498547, 0.12481252331306543, -0.16452523614474185, -0.13792314721718008, 0.06265307044944719, 0.01743356627226299, 0.17585659694273925, 0.12087202560712809, 0.17873390245748325, 0.1774507949220857, 0.12221558615139343, 0.14122660216633945, 0.10652273943139268, -0.22176453112483308, 0.011974938223384284, 0.18697970786348692, 0.0884848717487345, -0.006513279188594386, -0.14477979986768363, -0.1369979246509573, 0.14122678581277717, -0.18629204634379698, 0.1374405027676663, -0.07840067436197198, -0.07733773247975856, -0.05427019953830723, 0.1580763826504508, -0.0609258013690714]
reliance on iphone order	[0.1406187979081842, 0.06847781603806337, -0.08847197187202006, -0.1916830815501919, -0.1590996534698064, -0.013634828584283483, 0.023692720533070415, -0.014063046264138672, 0.0073585362307326775, 0.2072090371468439, -0.060129801578519604, -0.04551421156020514, 0.07593281875849149, -0.10806505377543923, 0.18930123181822206, 0.14165033769814545, 0.17809792262711835, -0.21896780092392998, -0.3082428591751378, -0.03916412399740662, 0.20214753018460002, 0.07588520713133168, -0.024706527788893765, 0.17148867425023093, -0.1301575491887693, 0.05188179193441429, 0.045972671278027365, -0.1966267636405266, 0.19312318811354112, 0.34350309792793937, -0.03648880215392653, 0.16712066595755823, -0.03549664453048731, -0.12505724964920562, 0.034136616057569666, -0.22932696125523433, 0.13586276675021736, -0.07905483596091695, -0.052901268604919026, 0.08447464881343307, 0.06604894436692055, -0.019607705462525674, 0.11448438859277393, -0.10730256414325363, 0.20700855881478566, -0.20057122585789444, -0.013433933041958186, -0.17482087061902973, -0.01926358745265198, 0.18977350604010734]
another luxury executive	[-0.07910210503462702, -0.15613627741643382, 0.08964847305392779, -0.15370782908873665, -0.1029013073084344, -0.25591601067418124, -0.057934740009774305, -0.015174757492549396, 0.18402545585735303, 0.17049678853146819, 0.06432293326042224, -0.07920358935843956, 0.16406290194693635, -0.11411793921842513, -0.03993558791321759, -0.05437983758438862, -0.09838273939719167, 0.32628793001022216, 0.16407879848602835, 0.03308961198065708, -0.02604093668580256, 0.11805667432697417, 0.1754762445837715, -0.15542186462550212, -0.04801168237011135, 0.12317972186535324, -0.09508088411136048, -0.10256391098653757, 0.2556949203947042, -0.08410538490281487, 0.20147134466363828, -0.025400751156838788, -0.10557979991772688, -0.07371252558034333, 0.11659329772120935, 0.162073367833211, 0.21053945276596134, 0.1249617180248967, 0.1612778476128838, -0.13906728106480853, 0.16605761942464373, 0.08459156426815292, -0.16031182822030868, -0.10212916242258303, 0.2247512054789158, -0.06180029710280446, -0.1344288390626746, -0.1875649143057818, -0.07625576057560915, -0.17248311795538443]
taiwan stock	[-0.20402380953830024, -0.0849312374634468, -0.24250101206145935, -0.2522209630492021, -0.10529645858545351, -0.11165428964780173, 0.05089728961404155, 0.032856467141970866, 0.14083137699179532, -0.051160164869221994, -0.13174022917043862, -0.04056442188980317, 0.1442689276002379, -0.1325435089834664, -0.1992679486070368, 0.22888745178798134, 0.15545834164171368, 0.019670540300896096, 0.07089115701917394, -0.13755126680746907, 0.19049259238964303, -0.09097137362859499, -0.23241123899972252, 0.22490726596886584, -0.07167905267211476, 0.15454055124581145, -0.0870990124327167, -0.11129316438964247, 0.03431788555830997, 0.035702062142585034, 0.21161290965069587, 0.16066724613013675, 0.008708151801293446, 0.16679428402066038, 0.042736970835865674, 0.009802835407507041, 0.02811056685964548, -0.13749316845530762, 0.08619160793169399, -0.13241038235084687, 0.17100201558002917, -0.2475913366839208, -0.12104722711112342, -0.024483061456230866, -0.27336980611223355, -0.008319452755262318, 0.10505138680888575, 0.05977322551307323, -0.06606284125239092, -0.18931560513024012]
